"Year","Name","Position","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2017,"Nazair Jones","DT",3,102,"North Carolina","ACC",34,3,77,304,5.11,0,101,4.63,7.93,24.5,0,0,0,0,0,0,0,0,0,0,0,0,72,74,146,22,5,2,20,0,10,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Josh Jones","SS",2,61,"North Carolina State","ACC",37,3,73,220,4.41,20,132,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,139,90,229,8.5,3.5,8,71,0,17,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jarron Jones","DT",0,0,"Notre Dame","Ind",43,4,78,316,5.33,22,0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,71,51,122,20,4.5,1,5,0,5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"D.J. Jones","DT",0,0,"Mississippi","MAC",24,4,73,319,5.04,25,108,4.65,7.73,28.5,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Aaron Jones","RB",5,182,"Small","CUSA",35,4,69,208,4.56,16,127,4.2,6.82,37.5,0,0,0,0,0,0,658,4114,33,71,646,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Deatrich Wise Jr.","DE",4,131,"Arkansas","SEC",41,4,77,274,4.92,22,124,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,51,61,112,23,16.5,0,0,0,6,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Greg Ward Jr.","WR",0,0,"Small","American",49,4,71,186,0,10,0,0,0,0,0,0,0,0,0,0,557,2381,39,25,228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,0,0,0,0,0,0,0
2017,"Anthony Walker Jr.","ILB",5,161,"Small","Big Ten",36,3,73,238,4.65,23,116,4.34,7.23,30.5,0,0,0,0,0,0,0,0,0,0,0,0,154,122,276,38,7.5,4,134,1,12,6,13,1,8,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Bryan Cox Jr.","DE",0,0,"Florida","SEC",35,4,75,265,4.89,16,109,4.46,7.36,26.5,0,0,0,0,0,0,0,0,0,0,0,0,51,48,99,20.5,10,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Victor Bolden Jr.","WR",0,0,"Oregon State","Pac-12",48,4,68,178,4.54,9,117,4.22,6.83,32,0,0,0,0,0,0,95,727,3,170,1863,7,0,0,0,0,0,0,0,0,0,0,0,0,0,19,186,1,108,2420,3,0,0,0,0,0,0
2017,"Brad Kaaya","QB",6,215,"Miami (FL)","ACC",38,3,76,214,0,0,0,0,0,0,1188,720,9968,69,24,146.2,94,-386,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Alvin Kamara","RB",3,67,"Tennessee","SEC",24,2,70,214,4.56,15,131,0,0,39.5,0,0,0,0,0,0,210,1294,16,74,683,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,26,284,1,0,0,0,0,0,0
2017,"Damontae Kazee","CB",5,149,"San Diego State","MWC",53,4,70,184,4.54,11,124,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,171,69,240,14.5,0,17,214,2,29,1,0,0,6,0,0,0,5,70,1,0,0,0,0,0,0
2017,"Keith Kelsey","ILB",0,0,"Louisville","ACC",49,4,72,233,4.92,23,112,4.56,7.28,29.5,0,0,0,0,0,0,0,0,0,0,0,0,180,128,308,23,10,0,0,0,10,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Kevin King","CB",2,33,"Washington","Pac-12",43,4,75,200,4.43,11,0,3.89,6.56,39.5,0,0,0,0,0,0,0,0,0,0,0,0,103,61,164,9.5,0,6,6,0,22,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Desmond King","FS",5,151,"Iowa","Big Ten",53,4,70,201,0,14,117,4.18,6.67,34,0,0,0,0,0,0,0,0,0,0,0,0,174,89,263,9.5,0,14,231,3,33,3,0,0,1,45,504,0,56,1458,0,0,0,0,0,0,0
2017,"George Kittle","TE",5,146,"Iowa","Big Ten",25,4,76,247,4.52,18,132,0,0,35,0,0,0,0,0,0,0,0,0,48,737,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7,0,0,0,0,0,0,0
2017,"DeShone Kizer","QB",2,52,"Notre Dame","Ind",25,2,76,233,4.83,0,107,4.53,7.4,30.5,695,422,5805,47,19,147.7,264,997,18,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Trevor Knight","QB",0,0,"Texas A&M","SEC",35,4,73,219,4.54,0,125,4.14,7.04,35.5,362,193,2432,19,7,123.2,102,614,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Forrest Lamp","OG",2,38,"Small","CUSA",0,0,76,309,5,34,111,4.62,7.55,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ashton Lampkin","CB",0,0,"Oklahoma State","Big 12",49,5,72,189,4.52,19,120,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,88,23,111,1,0,5,79,1,12,1,0,0,2,0,0,0,2,33,0,0,0,0,0,0,0
2017,"Jerome Lane","WR",0,0,"Small","MAC",30,3,74,226,4.6,16,125,4.12,6.87,35,0,0,0,0,0,0,0,0,0,101,1800,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Harvey Langi","ILB",0,0,"Small","Ind",29,3,74,251,0,23,118,4.32,7,33,0,0,0,0,0,0,0,0,0,0,0,0,84,53,137,11.5,6.5,2,21,0,3,0,0,0,1,0,0,0,4,73,0,0,0,0,0,0,0
2017,"Marshon Lattimore","CB",1,11,"Ohio State","Big Ten",16,2,72,193,4.36,0,132,0,0,38.5,0,0,0,0,0,0,0,0,0,0,0,0,34,11,45,1,0,4,61,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Carl Lawson","DE",4,116,"Auburn","SEC",30,3,74,261,4.67,35,114,4.19,7.46,33,0,0,0,0,0,0,0,0,0,0,0,0,35,32,67,24.5,14.5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jeremiah Ledbetter","DT",6,205,"Arkansas","SEC",25,2,75,280,4.84,29,113,4.56,7.55,32.5,0,0,0,0,0,0,0,0,0,0,0,0,41,63,104,15,7.5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Marquel Lee","ILB",5,168,"Wake Forest","ACC",46,4,75,240,0,25,118,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,143,148,291,41,14.5,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jordan Leggett","TE",5,150,"Clemson","ACC",44,4,77,258,0,18,114,4.33,7.12,33,0,0,0,0,0,0,0,0,0,112,1598,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0
2017,"Mitch Leidner","QB",0,0,"Minnesota","Big Ten",47,4,75,226,4.93,0,123,4.25,6.96,34.5,1029,580,7287,36,32,121.2,446,1495,33,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jourdan Lewis","CB",3,92,"Michigan","Big Ten",41,4,70,188,4.54,15,121,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,97,38,135,8.5,1,6,50,1,37,0,0,0,1,2,-1,0,24,529,0,0,0,0,0,0,0
2017,"William Likely","CB",0,0,"Maryland","Big Ten",43,4,67,180,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,55,229,16.5,2,7,170,2,29,1,0,0,5,67,875,4,87,2233,2,0,0,0,0,0,0
2017,"Sefo Liufau","QB",0,0,"Colorado","Pac-12",43,4,75,232,5.08,0,105,4.45,7.32,27,1412,887,9746,60,35,129.9,382,933,13,5,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"T.J. Logan","RB",5,179,"North Carolina","ACC",49,4,69,196,4.37,17,121,0,0,33.5,0,0,0,0,0,0,398,2165,19,76,663,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2098,5,0,0,0,0,0,0
2017,"Shalom Luani","SS",7,221,"Small","Pac-12",25,2,71,202,4.55,12,116,4.21,6.87,31,0,0,0,0,0,0,0,0,0,0,0,0,114,43,157,11.5,2,8,199,1,11,1,0,0,3,0,0,0,1,8,0,0,0,0,0,0,0
2017,"Keevan Lucas","WR",0,0,"Small","American",41,4,69,192,4.55,11,119,4.43,7.23,32.5,0,0,0,0,0,0,33,230,0,240,3250,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,102,0,0,0,0,0,0,0
2017,"Marlon Mack","RB",4,143,"South Florida","American",36,3,71,213,4.5,15,125,0,0,35.5,0,0,0,0,0,0,586,3609,32,65,498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Patrick Mahomes","QB",1,10,"Texas Tech","Big 12",32,3,74,225,4.8,0,114,4.08,6.88,30,1349,857,11252,93,29,152,308,845,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Josh Malone","WR",4,128,"Tennessee","SEC",32,3,75,208,4.4,10,121,4.19,7.05,30.5,0,0,0,0,0,0,2,11,0,104,1608,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Damien Mama","OG",0,0,"Southern California","Pac-12",0,0,75,334,5.84,0,96,5.38,8.51,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Gabe Marks","WR",0,0,"Small","Pac-12",50,4,71,189,4.56,11,117,4.2,7.01,29.5,0,0,0,0,0,0,3,3,0,316,3453,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,106,0,0,0,0,0,0,0
2017,"Joe Mathis","DE",0,0,"Washington","Pac-12",28,4,74,266,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,35,78,15.5,9,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Arthur Maulet","CB",0,0,"Small","American",25,2,70,189,4.62,18,120,0,0,34.5,0,0,0,0,0,0,0,0,0,0,0,0,90,19,109,7.5,4.5,4,89,1,19,1,0,0,1,0,0,0,1,24,0,0,0,0,0,0,0
2017,"Marcus Maye","FS",2,39,"Florida","SEC",40,4,72,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,84,205,6.5,1,5,37,0,16,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Christian McCaffrey","RB",1,8,"Stanford","Pac-12",37,3,71,202,4.48,10,121,4.22,6.57,37.5,0,0,0,0,0,0,632,3922,21,99,1206,10,0,0,0,0,0,0,0,0,0,0,0,0,0,34,380,1,56,1479,1,0,0,0,0,0,0
2017,"Conor McDermott","OT",6,211,"UCLA","Pac-12",0,0,80,307,5.18,0,105,4.58,7.52,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Malik McDowell","DT",2,35,"Michigan State","Big Ten",32,3,78,295,4.85,23,112,4.53,7.69,28.5,0,0,0,0,0,0,0,0,0,0,0,0,50,38,88,24.5,7.5,1,13,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Elijah McGuire","RB",6,188,"Small","Sun Belt",51,4,70,214,4.53,15,120,4.56,7.26,36,0,0,0,0,0,0,710,4301,42,130,1394,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,0,28,227,0,0,0,0,0,0,0
2017,"Isaiah McKenzie","WR",5,172,"Georgia","SEC",33,3,67,173,4.42,11,123,4.15,6.64,36,0,0,0,0,0,0,37,329,4,60,823,7,0,0,0,0,0,0,0,0,0,0,0,0,0,16,373,1,59,692,5,0,0,0,0,0,0
2017,"Takkarist McKinley","OLB",1,26,"UCLA","Pac-12",28,3,74,250,4.59,24,122,4.62,7.48,33,0,0,0,0,0,0,0,0,0,0,0,0,80,19,99,28,16,0,0,0,10,1,0,0,6,0,0,0,1,32,0,0,0,0,0,0,0
2017,"Raekwon McMillan","ILB",2,54,"Ohio State","Big Ten",39,3,74,240,4.61,23,121,4.39,7.15,33,0,0,0,0,0,0,0,0,0,0,0,0,136,139,275,18,6,1,24,1,10,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jeremy McNichols","RB",5,162,"Boise State","MWC",34,3,69,214,4.49,0,121,4.28,6.93,35.5,0,0,0,0,0,0,571,3205,44,103,1089,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,554,0,0,0,0,0,0,0
2017,"Obi Melifonwu","SS",2,56,"Connecticut","American",48,4,76,224,4.4,17,141,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,221,128,349,11,0,8,37,0,16,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Matt Milano","OLB",5,163,"Boston College","ACC",36,4,72,223,4.67,24,126,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,107,33,140,32.5,14,1,19,1,6,5,0,0,2,0,0,0,1,11,0,0,0,0,0,0,0
2017,"Fabian Moreau","CB",3,81,"UCLA","Pac-12",38,4,72,206,4.35,0,136,4.12,6.94,38,0,0,0,0,0,0,0,0,0,0,0,0,99,50,149,4.5,0,3,32,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Drew Morgan","WR",0,0,"Arkansas","SEC",33,3,72,190,4.74,10,112,4.12,6.85,30,0,0,0,0,0,0,8,28,0,138,1763,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,58,0,4,37,0,0,0,0,0,0,0
2017,"Taylor Moton","OT",2,64,"Small","MAC",0,0,77,319,5.18,23,109,4.58,7.73,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Al-Quadin Muhammad","DE",6,196,"Miami (FL)","ACC",17,2,75,253,4.88,22,117,4.47,7.25,30.5,0,0,0,0,0,0,0,0,0,0,0,0,39,21,60,10.5,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jalen Myrick","CB",7,222,"Minnesota","Big Ten",40,4,70,200,4.28,13,124,4.22,7.06,37.5,0,0,0,0,0,0,0,0,0,0,0,0,67,26,93,8,0.5,5,61,2,21,2,0,0,1,9,44,0,43,1052,1,0,0,0,0,0,0
2017,"Montae Nicholson","SS",4,123,"Michigan State","Big Ten",37,3,74,212,4.42,0,125,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,109,91,200,4.5,0,4,70,0,4,3,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0
2017,"Hardy Nickerson","ILB",0,0,"Illinois","Big Ten",46,4,72,232,4.78,18,116,4.38,0,33,0,0,0,0,0,0,0,0,0,0,0,0,38,69,107,5.5,2,2,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"David Njoku","TE",1,29,"Miami (FL)","ACC",22,2,76,246,4.64,21,133,4.34,6.97,37.5,0,0,0,0,0,0,0,0,0,64,1060,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Speedy Noil","WR",0,0,"Texas A&M","SEC",30,3,71,199,0,18,133,0,0,43.5,0,0,0,0,0,0,1,10,0,88,1134,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,197,0,43,990,0,0,0,0,0,0,0
2017,"Bradley Northnagel","LS",0,0,"California","Pac-12",0,0,74,243,5.3,0,99,0,0,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Noble Nwachukwu","DE",0,0,"West Virginia","Big 12",39,4,73,268,4.83,27,110,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,83,34,117,26.5,13,0,0,0,7,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ifeadi Odenigbo","DE",7,220,"Small","Big Ten",37,4,75,258,4.72,25,128,4.4,7.26,31.5,0,0,0,0,0,0,0,0,0,0,0,0,41,20,61,26.5,23.5,0,0,0,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Dare Ogunbowale","RB",0,0,"Wisconsin","Big Ten",40,4,71,213,4.65,14,120,4.34,6.99,35,0,0,0,0,0,0,319,1518,13,60,507,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,232,0,0,0,0,0,0,0
2017,"Tyler Orlosky","C",0,0,"West Virginia","Big 12",0,0,75,298,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Scott Orndoff","TE",0,0,"Pittsburgh","ACC",33,4,77,253,4.84,17,112,4.45,7.37,27,0,0,0,0,0,0,0,0,0,58,897,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Zach Pascal","WR",0,0,"Small","CUSA",37,3,74,219,4.55,14,126,4.29,7.11,36,0,0,0,0,0,0,38,310,1,193,2664,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,729,0,0,0,0,0,0,0
2017,"Jabrill Peppers","SS",1,25,"Michigan","Big Ten",27,3,71,213,4.46,19,128,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,86,33,119,18.5,3,1,11,0,11,0,0,0,0,18,483,0,39,510,1,0,0,0,0,0,0
2017,"Samaje Perine","RB",4,114,"Oklahoma","Big 12",36,3,71,233,4.65,30,116,4.37,7.26,33,0,0,0,0,0,0,685,4122,49,40,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Nathan Peterman","QB",5,171,"Pittsburgh","ACC",35,4,74,226,4.82,0,110,4.31,7.14,31,619,378,5142,47,15,151.1,157,518,4,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Carroll Phillips","OLB",0,0,"Illinois","Big Ten",28,3,75,242,4.64,23,123,4.37,7.06,30,0,0,0,0,0,0,0,0,0,0,0,0,48,42,90,24.5,12,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Hayden Plinke","TE",0,0,"Small","CUSA",22,2,76,264,4.97,18,109,4.59,7.55,28,0,0,0,0,0,0,1,-1,0,75,866,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2017,"Ethan Pocic","C",2,58,"LSU","SEC",0,0,78,310,5.15,26,107,4.81,7.89,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Ejuan Price","OLB",7,234,"Pittsburgh","ACC",43,4,71,241,4.84,20,117,4.34,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,92,51,143,53,29.5,0,0,0,3,1,32,1,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Donnel Pumphrey","RB",4,132,"San Diego State","MWC",54,4,68,176,4.48,5,117,0,0,33.5,0,0,0,0,0,0,1059,6405,62,99,1039,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,0,0,0,0,0,0,0
2017,"Elijah Qualls","DT",6,214,"Washington","Pac-12",30,3,73,313,5.13,33,105,4.66,7.65,31.5,0,0,0,0,0,0,0,0,0,0,0,0,42,35,77,11.5,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"James Quick","WR",0,0,"Louisville","ACC",41,4,72,186,4.6,11,115,4.39,7,31,0,0,0,0,0,0,3,17,0,126,2032,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,156,0,20,148,0,0,0,0,0,0,0
2017,"Ryan Ramczyk","OT",1,32,"Wisconsin","ACC",0,0,78,310,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Michael Rector","WR",0,0,"Stanford","Pac-12",45,4,72,193,4.42,0,129,4.19,6.77,36.5,0,0,0,0,0,0,9,110,1,104,1681,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,0,0,0
2017,"Haason Reddick","OLB",1,13,"Temple","American",42,4,73,237,4.52,24,133,4.37,7.01,36.5,0,0,0,0,0,0,0,0,0,0,0,0,99,50,149,47,17.5,1,5,0,5,2,0,0,4,0,0,0,1,17,0,0,0,0,0,0,0
2017,"Devine Redding","RB",0,0,"Indiana","Big Ten",33,3,68,205,4.76,16,116,4.46,7.18,30.5,0,0,0,0,0,0,508,2252,17,40,245,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Jalen Reeves-Maybin","OLB",4,124,"Tennessee","SEC",39,4,72,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,91,240,27,8,1,1,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Austin Rehkow","P",0,0,"Small","Sun Belt",48,4,75,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,76.1,124,5505,135,96.4
2017,"Josh Reynolds","WR",4,117,"Texas A&M","SEC",38,3,75,194,4.52,0,124,4.13,6.83,37,0,0,0,0,0,0,0,0,0,164,2788,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Duke Riley","OLB",3,75,"LSU","SEC",35,4,72,232,4.58,18,122,4.21,6.89,34.5,0,0,0,0,0,0,0,0,0,0,0,0,59,85,144,10,1.5,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Michael Roberts","TE",4,127,"Small","MAC",27,4,76,270,4.86,0,110,4.51,7.05,30,0,0,0,0,0,0,0,0,0,70,832,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0
2017,"Jalen Robinette","WR",0,0,"Small","MWC",44,4,75,220,4.62,13,120,4.46,6.77,31.5,0,0,0,0,0,0,2,-2,0,120,2697,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,3,6,0,0,0,0,0,0,0
2017,"Cam Robinson","OT",2,34,"Alabama","SEC",0,0,78,322,5.15,0,106,4.82,7.81,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Isaac Rochell","DE",7,225,"Notre Dame","Ind",41,4,76,280,4.89,25,114,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,82,84,166,21,4.5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Sam Rogers","FB",6,206,"Virginia Tech","ACC",50,4,70,231,4.93,19,114,4.34,7.27,32,0,0,0,0,0,0,165,692,4,72,802,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0
2017,"Darreus Rogers","WR",0,0,"Southern California","Pac-12",44,4,73,216,0,8,112,4.54,7.22,26.5,0,0,0,0,0,0,2,6,0,127,1487,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,2,10,0,0,0,0,0,0,0
2017,"John Ross","WR",1,9,"Washington","Pac-12",40,3,71,188,4.22,0,133,0,0,37,0,0,0,0,0,0,20,195,2,114,1729,22,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,0,86,2069,4,0,0,0,0,0,0
2017,"Fred Ross","WR",0,0,"Mississippi State","SEC",42,4,73,213,4.51,10,113,4.28,6.99,35,0,0,0,0,0,0,6,87,1,199,2528,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,315,1,0,0,0,0,0,0
2017,"Chase Roullier","C",6,199,"Small","MWC",0,0,76,312,5.54,19,97,4.47,7.6,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Travis Rudolph","WR",0,0,"Florida State","ACC",36,3,72,189,4.65,12,114,4.46,6.93,31.5,0,0,0,0,0,0,0,0,0,153,2311,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0
2017,"Cooper Rush","QB",0,0,"Small","MAC",50,4,75,228,4.93,0,105,4.47,7.23,27,1648,1022,12891,90,55,139.1,215,-118,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Seth Russell","QB",0,0,"Baylor","Big 12",31,4,75,213,0,0,0,0,0,0,606,345,5461,60,18,159.4,199,1240,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,"Curtis Samuel","WR",2,40,"Ohio State","Big Ten",40,3,71,196,4.31,18,119,4.33,7.09,37,0,0,0,0,0,0,172,1286,15,107,1249,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,0,21,453,0,0,0,0,0,0,0
2017,"Artavis Scott","WR",0,0,"Clemson","ACC",42,3,70,193,4.61,13,116,4.49,7.19,31,0,0,0,0,0,0,18,49,1,245,2480,19,0,0,0,0,0,0,0,0,0,0,0,0,0,22,114,0,39,925,0,0,0,0,0,0,0
2017,"Ricky Seals-Jones","WR",0,0,"Texas A&M","SEC",34,4,77,243,4.69,17,121,4.33,7.46,28,0,0,0,0,0,0,0,0,0,123,1442,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2017,"Justin Senior","OT",6,210,"Mississippi State","SEC",0,0,77,331,5.55,0,98,5.06,8.19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
