Year,Name,Position,Age,College,Conference,Games,Seasons,Height,Weight,40 Yard,Bench,Broad Jump,Shuttle,3 Cone,Vertical,Pass Att,Pass Completions,Pass Yds,Pass TD,Pass Int,Passer Rating,Rush Att,Rush Yds,Rush TD,Rec,Rec Yds,Rec TD,Solo Tackles,Ast Tackles,Total Tackles,Tackles for Loss,Sacks,Int,Int Return Yards,Int TD,Pass Deflection,Fumble Recovery,Fumble Return Yards,Fumble TD,Forced Fumbles,PRs,PR Yds,PR TD,KRs,KR Yds,KR TD,XPA,XP%,FGA,FG%,Punts,Punt Avg
2008,Trey Quinn,WR,21,Stanford,SEC,27,3,71,203,4.55,17,116,4.19,6.91,33.5,0,0,0,0,0,0,1,0,0,114,1236,13,0,0,0,0,0,0,0,0,0,0,0,0,0,5,113,0,5,13,0,0,0,0,0,0,0
2008,Frank Ragnow,C,22,Arizona State,SEC,41,4,77,312,4.98,26,112,4.48,7.67,29.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Martinas Rankin,OL,22,Alabama,Big 12,41,4,76,308,5.2,24,103,4.76,7.95,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,D.J. Reed,CB,20,Auburn,Pac-12,23,2,69,188,4.51,11,123,3.94,6.51,36.5,0,0,0,0,0,0,0,0,0,0,0,0,103,22,125,5,0,7,67,1,25,2,0,0,3,17,253,1,26,837,1,0,0,0,0,0,0
2008,Justin Reid,S,21,Arkansas State,ACC,36,3,73,204,4.4,16,128,4.15,6.65,36.5,0,0,0,0,0,0,0,0,0,0,0,0,104,66,170,10.5,1,6,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Will Richardson,OT,22,UCLA,SEC,41,4,78,306,5.26,11,108,4.83,7.8,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Calvin Ridley,WR,21,Old Dominion,SEC,44,3,72,189,4.43,15,110,4.41,6.88,31,0,0,0,0,0,0,8,40,1,224,2781,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0
2008,Stephen Roberts,S,22,Oklahoma St.,CUSA,34,4,71,189,4.53,17,121,3.98,6.56,34,0,0,0,0,0,0,0,0,0,0,0,0,81,55,136,7.5,0,2,0,0,12,0,0,0,2,0,0,0,23,215,0,0,0,0,0,0,0
2008,Korey Robertson,WR,21,Georgia,Pac-12,32,3,73,212,4.56,13,123,4.15,6.85,34,0,0,0,0,0,0,1,-3,0,127,1743,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,34,0,0,0,0,0,0,0
2008,Josh Rosen,QB,21,Alabama,Big 12,30,3,76,226,4.92,20,111,4.28,7.09,31,1170,712,9340,59,26,140.1,109,-154,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Mason Rudolph,QB,22,Stanford,Pac-12,42,4,77,235,4.9,14,101,4.65,7.25,26,1447,915,13618,92,26,159.7,225,28,17,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Christian Sam,ILB,22,New Mexico St.,ACC,35,4,74,244,4.75,28,114,4.25,7.03,32,0,0,0,0,0,0,0,0,0,0,0,0,166,74,240,17,7,3,11,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jaylen Samuels,TE,22,Alabama,SEC,50,4,71,225,4.54,18,121,4.28,6.93,34.5,0,0,0,0,0,0,182,1107,28,201,1851,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,230,0,0,0,0,0,0,0
2008,Dominick Sanders,S,22,South Florida,Big Ten,54,4,72,193,4.69,14,132,4.19,6.95,28,0,0,0,0,0,0,0,0,0,0,0,0,96,60,156,11.5,2,16,381,1,23,3,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Tegray Scales,ILB,22,Wagner,SEC,46,4,72,230,4.77,27,118,4.27,6.84,31.5,0,0,0,0,0,0,0,0,0,0,0,0,217,107,324,46,17,8,56,1,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2008,Bo Scarbrough,RB,21,Virginia Tech,Pac-12,31,3,73,228,4.52,14,129,4.34,7.16,40,0,0,0,0,0,0,267,1512,20,21,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Dalton Schultz,TE,21,Washington,Sun Belt,33,3,77,244,4.75,15,120,4.4,7,32,0,0,0,0,0,0,0,0,0,55,555,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,0,0,0,0,0,0,0
2008,Jaleel Scott,WR,20,Fort Hays St.,SEC,23,2,77,218,4.56,16,124,4.4,7.2,34.5,0,0,0,0,0,0,0,0,0,99,1362,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jk Scott,P,22,Texas Tech,American,56,4,78,208,4.83,5,114,4.41,7.28,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,4,25,243,45.6
2008,Deadrin Senat,DT,22,Auburn,ACC,42,4,72,314,5.16,35,100,4.79,7.77,26,0,0,0,0,0,0,0,0,0,0,0,0,104,74,178,23.5,7,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,Tim Settle,DT,20,Georgia,Pac-12,23,2,75,329,5.37,25,96,4.83,7.95,23.5,0,0,0,0,0,0,0,0,0,0,0,0,28,25,53,19.5,4,0,0,0,1,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0
2008,Coleman Shelton,C,22,Clemson,Big 12,41,4,75,292,5.24,26,110,4.59,7.62,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Nic Shimonek,QB,21,Notre Dame,ACC,18,3,75,220,4.88,23,101,4.32,7.28,28.5,553,367,4445,39,11,153.2,64,-97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Andre Smith,ILB,21,Mississippi,0,27,3,72,237,4.63,19,117,4.34,7.04,32.5,0,0,0,0,0,0,0,0,0,0,0,0,90,97,187,8.5,2,2,101,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,Braden Smith,G,22,South Carolina,SEC,41,4,78,315,5.22,35,113,4.77,7.61,33.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Roquan Smith,OLB,21,North Carolina St.,ACC,38,3,73,236,4.51,20,123,3.98,7.09,35.5,0,0,0,0,0,0,0,0,0,0,0,0,146,106,252,20.5,6.5,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,Van Smith,S,21,Virginia Tech,Ind,34,3,71,185,4.61,16,126,4.08,6.64,29.5,0,0,0,0,0,0,0,0,0,0,0,0,107,57,164,8,0,4,165,0,3,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
2008,Durham Smythe,TE,22,Georgia State,SEC,22,4,77,253,4.81,18,110,4.23,7.17,31,0,0,0,0,0,0,0,0,0,28,381,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,Breeland Speaks,DT,21,SMU,SEC,32,3,75,283,4.87,23,110,4.65,7.63,32.5,0,0,0,0,0,0,0,0,0,0,0,0,50,71,121,15,9,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,Taylor Stallworth,DT,22,Florida St.,ACC,36,4,74,312,5.28,18,101,4.75,7.95,23.5,0,0,0,0,0,0,0,0,0,0,0,0,37,50,87,6.5,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,M.J. Stewart,CB,22,Florida St.,ACC,49,4,71,200,4.54,18,118,4.28,6.9,35,0,0,0,0,0,0,0,0,0,0,0,0,129,70,199,11.5,3,6,21,0,41,3,0,0,3,2,36,0,15,170,0,0,0,0,0,0,0
2008,Kentavius Street,DE,22,Mississippi,ACC,46,4,74,280,4.87,28,109,4.52,7.69,32,0,0,0,0,0,0,0,0,0,0,0,0,48,72,120,19,8,0,0,0,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,Greg Stroman,CB,22,Virginia Tech,Sun Belt,48,4,72,180,4.48,16,113,4.45,7.3,33.5,0,0,0,0,0,0,0,0,0,0,0,0,39,22,61,0.5,0,9,45,1,26,0,12,1,0,23,478,0,127,1108,4,0,0,0,0,0,0
2008,Chandon Sullivan,CB,22,Miami,American,48,4,71,195,4.6,15,134,4.36,6.95,40.5,0,0,0,0,0,0,0,0,0,0,0,0,147,35,182,6.5,2,7,25,1,18,2,0,1,1,1,28,0,8,164,0,0,0,0,0,0,0
2008,Courtland Sutton,WR,22,Indiana,ACC,40,4,75,218,4.54,18,124,4.11,6.57,35.5,0,0,0,0,0,0,1,2,1,195,3220,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,0,0,0,0,0,0,0
2008,Josh Sweat,EDGE,21,Oklahoma,ACC,35,3,76,251,4.53,29,124,4.28,7.07,39.5,0,0,0,0,0,0,0,0,0,0,0,0,77,61,138,29,14.5,1,6,0,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,Auden Tate,WR,20,Mississippi St.,0,22,2,77,228,4.68,11,112,4.3,7.18,31,0,0,0,0,0,0,0,0,0,65,957,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Rod Taylor,OT,22,Florida St.,ACC,41,4,75,320,5.24,24,99,4.96,8.1,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Wyatt Teller,G,22,Jacksonville St.,ACC,41,4,76,314,5.24,30,114,4.84,7.45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Chad Thomas,DE,22,Georgia,Big Ten,40,4,78,281,4.92,17,116,4.77,7.38,29,0,0,0,0,0,0,0,0,0,0,0,0,51,52,103,26,10,0,0,0,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2008,Ian Thomas,TE,20,Arkansas,Big 12,11,2,76,259,4.74,22,123,4.2,7.15,36,0,0,0,0,0,0,0,0,0,28,404,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jordan Thomas,CB,22,Army,ACC,42,4,72,186,4.64,4,124,3.94,6.28,38,0,0,0,0,0,0,0,0,0,0,0,0,121,27,148,4,0,8,199,1,27,0,0,0,0,1,0,0,1,5,0,0,0,0,0,0,0
2008,Matthew Thomas,OLB,22,Texas A&M,SEC,34,4,75,232,4.58,26,131,4.28,6.85,41.5,0,0,0,0,0,0,0,0,0,0,0,0,117,74,191,25.5,4,1,24,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,Trenton Thompson,DT,21,Utah,0,38,3,76,288,5.06,32,111,4.56,7.68,32.5,0,0,0,0,0,0,0,0,0,0,0,0,57,70,127,15.5,5.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Brett Toth,OT,22,Washington,0,41,4,78,291,5,16,112,4.72,7.65,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Johnny Townsend,P,22,Washington,SEC,44,4,73,210,5.04,11,117,4.78,7.82,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,46.2
2008,Shane Tripucka,P,21,Murray St.,SEC,27,3,75,211,4.76,14,129,4.13,7.05,34.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,44.3
2008,Salesi Uhatafe,G,22,Iowa,Pac-12,41,4,77,310,5.4,19,109,4.9,7.7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Marquez Valdes-Scantling,WR,22,Louisiana-Lafayette,American,39,4,76,206,4.37,15,124,4.4,6.94,30.5,0,0,0,0,0,0,10,112,1,75,1294,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0
2008,Vita Vea,DT,21,Alabama,Pac-12,37,3,76,347,5.1,41,100,4.83,7.74,33,0,0,0,0,0,0,0,0,0,0,0,0,65,34,99,15,9.5,0,0,0,5,0,0,0,2,0,0,0,1,17,0,0,0,0,0,0,0
2008,Azeem Victor,ILB,22,Miami,Pac-12,34,4,73,240,4.72,19,115,4.4,7.2,32.5,0,0,0,0,0,0,0,0,0,0,0,0,130,68,198,14,3.5,1,27,1,10,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,Akrum Wadley,RB,22,Texas,Big Ten,39,4,70,194,4.54,12,118,4.32,6.95,32,0,0,0,0,0,0,536,2872,28,71,761,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,271,0,0,0,0,0,0,0
2008,Levi Wallace,CB,20,Texas A&M,SEC,20,2,72,183,4.63,10,115,4.15,7.15,33,0,0,0,0,0,0,0,0,0,0,0,0,38,21,59,4.5,2,3,66,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Mark Walton,RB,21,Pittsburgh,ACC,31,3,70,202,4.6,18,118,4.35,6.97,31.5,0,0,0,0,0,0,395,2006,26,56,624,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,304,0,0,0,0,0,0,0
2008,Denzel Ward,CB,21,LSU,Big Ten,26,3,70,191,4.32,16,136,4.03,6.81,39,0,0,0,0,0,0,0,0,0,0,0,0,47,20,67,2,0,2,0,0,24,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2008,Fred Warner,OLB,22,Ohio St.,Ind,48,4,75,236,4.64,21,119,4.28,6.9,38.5,0,0,0,0,0,0,0,0,0,0,0,0,158,104,262,32.5,6.5,7,134,2,13,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2008,James Washington,WR,22,Iowa,Big 12,51,4,71,213,4.54,14,120,4.32,7.11,34.5,0,0,0,0,0,0,9,70,1,226,4472,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,83,0,0,0,0,0,0,0
2008,Armani Watts,S,22,West Virginia,SEC,45,4,71,205,4.65,13,120,4.37,7.25,35,0,0,0,0,0,0,0,0,0,0,0,0,213,111,324,24,1.5,10,61,0,17,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jester Weah,WR,21,West Virginia,ACC,25,3,74,211,4.43,15,129,4.41,7.24,38,0,0,0,0,0,0,0,2,0,77,1566,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Toby Weathersby,OT,22,Western Kentucky,0,41,4,76,317,5.34,28,106,5.38,8.55,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Damon Webb,S,22,Pittsburgh,Big Ten,35,4,71,195,4.62,17,119,4.44,7.06,34.5,0,0,0,0,0,0,0,0,0,0,0,0,82,49,131,4,0,6,110,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008,David Wells,TE,22,Arizona State,MWC,26,4,78,256,4.75,20,116,4.59,7.5,33,0,0,0,0,0,0,0,0,0,38,449,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008,Sean Welsh,C,22,South Dakota St.,0,41,4,75,306,5.43,20,103,4.81,7.9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Kyzir White,S,20,Texas,Big 12,25,2,74,216,4.69,21,113,4.3,7.58,35.5,0,0,0,0,0,0,0,0,0,0,0,0,113,39,152,14.5,4,3,2,0,9,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jordan Whitehead,S,21,Boise St.,ACC,31,3,71,195,4.57,21,113,4.34,6.95,28.5,0,0,0,0,0,0,0,0,0,0,0,0,162,73,235,8.5,0.5,3,59,1,12,3,22,1,2,0,0,0,1,-1,0,0,0,0,0,0,0
2008,Jojo Wicker,DE,21,Purdue,Pac-12,36,3,75,296,5.16,25,105,4.56,7.59,30,0,0,0,0,0,0,0,0,0,0,0,0,70,32,102,32,12.5,0,0,0,4,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2008,Jordan Wilkins,RB,21,Georgia,SEC,38,3,73,216,4.53,16,117,4.27,7.28,36,0,0,0,0,0,0,279,1751,14,32,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0
2008,Connor Williams,OT,22,Ball St.,Big 12,41,4,77,296,5.05,26,112,4.63,7.83,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Darrel Williams,RB,22,Pittsburgh,SEC,44,4,72,225,4.72,22,109,4.21,6.83,32,0,0,0,0,0,0,321,1651,19,38,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,91,0,0,0,0,0,0,0
2008,Cedrick Wilson,WR,20,Toledo,MWC,26,2,74,197,4.55,9,121,4.23,6.89,37,0,0,0,0,0,0,12,20,0,139,2640,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,132,0,31,742,0,0,0,0,0,0,0
2008,Eddy Wilson,DT,21,Ohio St.,Big Ten,29,3,76,301,5.37,26,96,4.89,8.17,24,0,0,0,0,0,0,0,0,0,0,0,0,39,34,73,8.5,3.5,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Javon Wims,WR,20,Georgia,0,22,2,75,215,4.53,13,113,4.25,7,33.5,0,0,0,0,0,0,0,0,0,62,910,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,Anthony Winbush,EDGE,22,Boston College,SEC,39,4,73,249,4.82,25,110,4.67,7.5,30,0,0,0,0,0,0,0,0,0,0,0,0,56,43,99,32.5,25,0,0,0,1,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
2008,Ryan Winslow,P,22,UCLA,MAC,51,4,77,217,4.91,9,107,4.5,7.37,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,42.1
2008,Logan Woodside,QB,22,Louisville,ACC,43,4,73,213,4.79,19,103,4.15,6.94,31.5,1166,759,10514,93,25,162.9,146,88,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chris Worley,ILB,22,,,37,4,74,238,4.86,15,110,4.33,6.64,29.5,0,0,0,0,0,0,0,0,0,0,0,0,99,54,153,11,2,1,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Isaiah Wynn,G,22,,,41,4,75,313,5.06,21,112,4.6,7.4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Isaac Yiadom,CB,22,,,39,4,73,190,4.52,8,120,4.18,7.29,35,0,0,0,0,0,0,0,0,0,0,0,0,75,35,110,3,0,3,30,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kenny Young,ILB,22,,,48,4,73,236,4.6,23,117,4.48,7.38,36,0,0,0,0,0,0,0,0,0,0,0,0,195,109,304,22,6.5,2,63,1,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Trevon Young,EDGE,21,,,28,3,76,258,4.78,25,114,4.4,6.99,33,0,0,0,0,0,0,0,0,0,0,0,0,62,39,101,24,14,1,27,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
