"Year","Name","Position","Age","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2014,"Bryan Stork","C",23,4,105,"Florida St.","ACC",41,4,76,315,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Bruce Ellington","WR",23,4,106,"South Carolina","SEC",38,3,69,197,4.45,15,120,3.95,6.69,39.5,0,0,0,0,0,0,25,148,1,106,1586,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,43,977,0,0,0,0,0,0,0
2014,"Justin Ellis","DT",23,4,107,"Louisiana Tech","CUSA",29,3,73,334,5.27,25,92,4.75,7.81,28,0,0,0,0,0,0,0,0,0,0,0,0,38,64,102,9.5,2.5,0,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cassius Marsh","DE",22,4,108,"UCLA","Pac-12",51,4,76,252,4.89,14,108,4.25,7.08,32,0,0,0,0,0,0,0,0,0,0,0,0,96,53,149,22.5,15,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ross Cockrell","DB",23,4,109,"Duke","ACC",49,4,72,191,4.56,10,122,4.32,7.28,36.5,0,0,0,0,0,0,0,0,0,0,0,0,154,79,233,7,2,12,80,1,28,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Maurice Alexander","DB",23,4,110,"Utah St.","MWC",25,2,73,220,4.5,0,123,4.51,7.05,38,0,0,0,0,0,0,0,0,0,0,0,0,66,58,124,16,6.5,1,3,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Russell Bodine","C",22,4,111,"North Carolina","ACC",41,4,75,310,5.18,42,109,4.66,8.26,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"DaQuan Jones","DT",22,4,112,"Penn St.","Big Ten",24,2,76,322,5.35,25,101,4.78,7.73,27.5,0,0,0,0,0,0,0,0,0,0,0,0,45,41,86,13.5,3.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Andre Williams","RB",22,4,113,"Boston Col.","ACC",44,4,71,230,4.56,0,129,4.06,7.27,38,0,0,0,0,0,0,704,3739,28,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,119,0,0,0,0,0,0,0
2014,"Aaron Colvin","DB",22,4,114,"Oklahoma","Big 12",50,4,71,177,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,64,234,15,3.5,5,28,0,11,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Shaquelle Evans","WR",23,4,115,"UCLA","Pac-12",46,4,73,213,4.51,13,122,4.21,7.07,34.5,0,0,0,0,0,0,2,6,0,126,1895,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,26,200,0,0,0,0,0,0,0
2014,"Keith McGill","DB",25,4,116,"Utah","Pac-12",16,2,75,211,4.51,0,129,4.18,7.29,39,0,0,0,0,0,0,0,0,0,0,0,0,34,15,49,0.5,0,1,19,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ka'Deem Carey","RB",21,4,117,"Arizona","Pac-12",36,3,69,207,4.69,19,115,4.38,7.08,32.5,0,0,0,0,0,0,743,4239,48,77,679,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,565,0,0,0,0,0,0,0
2014,"Martavis Bryant","WR",22,4,118,"Clemson","ACC",37,3,76,211,4.42,16,124,4.15,7.18,39,0,0,0,0,0,0,1,17,0,61,1354,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,291,0,0,0,0,0,0,0
2014,"Anthony Hitchens","LB",22,4,119,"Iowa","Big Ten",31,3,72,240,4.74,23,116,4.45,7.15,31.5,0,0,0,0,0,0,0,0,0,0,0,0,125,145,270,19,3,1,18,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Logan Thomas","QB",23,4,120,"Virginia Tech","ACC",47,4,78,248,4.61,0,118,4.18,7.05,35.5,1248,693,9003,52,39,123.6,495,1359,24,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Carl Bradford","LB",22,4,121,"Arizona St.","Pac-12",36,3,73,250,4.76,23,122,4.3,7.25,37.5,0,0,0,0,0,0,0,0,0,0,0,0,110,44,154,43,21.5,2,18,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Marqueston Huff","DB",22,4,122,"Wyoming","MWC",37,3,71,196,4.49,15,118,4.19,7.26,35.5,0,0,0,0,0,0,0,0,0,0,0,0,140,109,249,7,0,4,5,0,16,5,56,2,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kevin Norwood","WR",25,4,123,"Alabama","SEC",49,4,74,198,4.48,8,121,4.32,6.68,33,0,0,0,0,0,0,0,0,0,81,1275,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0
2014,"De'Anthony Thomas","RB",21,4,124,"Oregon","Pac-12",37,3,69,174,4.39,8,124,0,0,32,0,0,0,0,0,0,243,1890,26,113,1296,15,0,0,0,0,0,0,0,0,0,0,0,0,0,16,274,1,73,1885,4,0,0,0,0,0,0
2014,"Khairi Fortt","LB",22,4,126,"California","Pac-12",31,3,74,248,4.7,30,120,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,30,32,62,3.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tre Boston","DB",22,4,128,"North Carolina","ACC",48,4,72,204,4.58,18,116,4.31,7.04,35,0,0,0,0,0,0,0,0,0,0,0,0,170,112,282,8,0,13,79,1,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014,"Dontae Johnson","DB",22,4,129,"North Carolina St.","ACC",38,3,74,200,4.41,12,124,4.24,6.82,38.5,0,0,0,0,0,0,0,0,0,0,0,0,130,70,200,9,4,3,21,0,15,0,0,0,1,0,0,0,3,40,0,0,0,0,0,0,0
2014,"James White","RB",22,4,130,"Wisconsin","Big Ten",52,4,69,204,4.57,23,114,4.2,7.05,32,0,0,0,0,0,0,643,4015,45,73,670,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,750,0,0,0,0,0,0,0
2014,"Brock Vereen","DB",22,4,131,"Minnesota","Big Ten",47,4,72,199,4.47,25,117,4.07,6.9,34,0,0,0,0,0,0,0,0,0,0,0,0,127,73,200,7.5,0.5,4,28,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Kevin Pierre-Louis","LB",22,4,132,"Boston Col.","ACC",35,3,72,232,4.51,28,128,4.02,6.92,39,0,0,0,0,0,0,0,0,0,0,0,0,214,146,360,23,8,1,33,1,10,2,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Nevin Lawson","DB",23,4,133,"Utah St.","MWC",34,3,69,190,4.48,16,120,4.4,7.12,33,0,0,0,0,0,0,0,0,0,0,0,0,143,62,205,9.5,2,6,65,1,34,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Brent Urban","DT",23,4,134,"Virginia","ACC",21,2,79,295,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,49,75,16,3,0,0,0,11,2,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tom Savage","QB",24,4,135,"Pittsburgh","ACC",31,3,76,228,4.97,0,105,4.36,7.33,27,389,238,2958,21,9,138.2,76,-208,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Prince Shembo","LB",22,4,139,"Notre Dame","Ind",38,3,73,253,4.71,26,122,4.31,7.29,38.5,0,0,0,0,0,0,0,0,0,0,0,0,71,74,145,24.5,19.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cameron Fleming","T",22,4,140,"Stanford","Pac-12",41,4,77,323,5.28,26,97,5,8.24,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Taylor Hart","DE",23,5,141,"Oregon","Pac-12",39,3,78,281,4.92,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,76,173,22,16,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ryan Grant","WR",23,5,142,"Tulane","CUSA",47,5,72,199,4.64,8,119,4.11,6.68,35.5,0,0,0,0,0,0,5,3,0,196,2769,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"David Yankey","OL",22,5,145,"Stanford","0",0,0,78,315,5.48,22,103,4.86,7.81,28.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Devin Street","WR",23,5,146,"Pittsburgh","ACC",49,4,75,198,4.55,0,124,4.01,6.89,37,0,0,0,0,0,0,11,77,0,202,2901,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ricardo Allen","DB",22,5,147,"Purdue","Big Ten",50,4,69,187,4.61,13,117,4.15,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,200,50,250,14.5,3,13,247,4,11,0,0,0,2,0,0,0,2,32,0,0,0,0,0,0,0
2014,"Bene Benwikere","DB",23,5,148,"San Jose St.","MWC",47,4,71,195,4.59,10,122,4.38,6.94,40.5,0,0,0,0,0,0,0,0,0,0,0,0,131,84,215,11.5,1,14,213,1,17,1,37,1,2,0,0,0,2,25,0,0,0,0,0,0,0
2014,"Kevin Pamphile","T",23,5,149,"Purdue","0",41,4,77,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Aaron Lynch","DE",21,5,150,"South Florida","American",24,2,77,249,4.76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,29,12,5,0,0,0,1,1,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Avery Williamson","LB",22,5,151,"Kentucky","SEC",48,4,73,246,4.66,25,120,4.07,7.11,30.5,0,0,0,0,0,0,0,0,0,0,0,0,147,149,296,10,4,2,18,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Nat Berhe","DB",23,5,152,"San Diego St.","MWC",51,4,70,193,4.71,15,117,4.22,7.08,35.5,0,0,0,0,0,0,0,0,0,0,0,0,197,102,299,12,1,5,11,0,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Cyril Richardson","G",23,5,153,"Baylor","0",41,4,77,329,5.36,25,91,4.83,7.7,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jeremiah George","LB",22,5,154,"Iowa St.","Big 12",34,3,71,234,4.91,28,116,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,137,88,225,16,3.5,2,11,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Arthur Lynch","TE",24,5,155,"Georgia","SEC",50,4,77,258,4.82,28,116,4.35,7.38,29.5,0,0,0,0,0,0,0,0,0,56,907,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Lamin Barrow","LB",23,5,156,"LSU","SEC",38,3,73,237,4.64,22,123,4.35,7.24,35,0,0,0,0,0,0,0,0,0,0,0,0,87,143,230,14.5,1.5,0,0,0,7,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Shaquille Richardson","DB",22,5,157,"Arizona","Pac-12",49,4,72,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,46,186,8,0,10,131,1,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Chris Smith","DE",22,5,159,"Arkansas","SEC",31,3,73,266,4.66,28,121,4.46,7.55,37,0,0,0,0,0,0,0,0,0,0,0,0,61,61,122,30.5,21.5,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ed Stinson","DE",23,5,160,"Alabama","SEC",35,3,75,287,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,47,104,15.5,5.5,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Corey Linsley","C",23,5,161,"Ohio St.","0",41,4,75,296,5.24,36,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ed Reynolds","DB",22,5,162,"Stanford","Pac-12",33,3,73,207,4.57,15,117,0,0,32.5,0,0,0,0,0,0,0,0,0,0,0,0,85,50,135,1,0,7,301,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Aaron Murray","QB",23,5,163,"Georgia","SEC",52,4,72,207,4.84,0,0,0,0,0,1478,921,13166,121,41,158.6,286,396,16,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"A.J. McCarron","QB",24,5,164,"Alabama","SEC",53,4,75,220,4.94,0,99,4.34,7.18,28,1026,686,9019,77,15,162.5,119,-50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ryan Carrethers","DT",23,5,165,"Arkansas St.","Sun Belt",36,3,73,337,5.47,32,88,4.6,7.89,26,0,0,0,0,0,0,0,0,0,0,0,0,58,138,196,14.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jonathan Newsome","LB",23,5,166,"Ball St.","MAC",12,1,75,247,4.73,21,117,4.63,7.31,34,0,0,0,0,0,0,0,0,0,0,0,0,49,66,115,24.5,17,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Vinnie Sunseri","DB",21,5,167,"Alabama","SEC",33,3,71,210,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,38,105,7,1.5,4,124,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ronald Powell","LB",23,5,169,"Florida","SEC",35,3,75,237,4.65,21,114,0,0,35.5,0,0,0,0,0,0,0,0,0,0,0,0,53,26,79,18.5,11,0,0,0,2,0,0,0,1,0,0,0,1,20,0,0,0,0,0,0,0
2014,"Keith Reaser","DB",23,5,170,"Florida Atlantic","CUSA",40,4,71,189,4.43,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,50,154,7,0,5,66,0,11,0,9,1,0,3,-8,0,5,100,0,0,0,0,0,0,0
2014,"Devon Kennard","DE",23,5,174,"USC","Pac-12",52,4,75,249,4.7,23,113,4.32,7.25,30,0,0,0,0,0,0,0,0,0,0,0,0,96,99,195,26,12.5,1,8,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"John Urschel","G",23,5,175,"Penn St.","0",41,4,75,313,5.31,30,102,4.47,7.55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jared Abbrederis","WR",23,5,176,"Wisconsin","Big Ten",53,4,73,195,4.5,4,117,4.08,6.8,30.5,0,0,0,0,0,0,28,291,2,202,3140,23,0,0,0,0,0,0,0,0,0,0,0,0,0,31,800,0,55,587,1,0,0,0,0,0,0
2014,"Jeoffrey Pagan","DE",21,6,177,"Alabama","SEC",18,2,75,310,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,60,7.5,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zach Mettenberger","QB",23,6,178,"LSU","SEC",30,3,77,224,0,0,0,0,0,0,659,407,5783,35,15,148.4,83,-313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jon Halapio","OL",23,6,179,"Florida","0",0,0,75,323,5.34,0,100,4.83,8.26,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Alfred Blue","RB",23,6,181,"LSU","SEC",41,4,74,223,4.63,13,121,4.5,7.15,32,0,0,0,0,0,0,209,1253,11,16,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2014,"Antone Exum","DB",23,6,182,"Virginia Tech","ACC",44,4,72,213,4.59,17,117,4.13,7.05,35,0,0,0,0,0,0,0,0,0,0,0,0,110,76,186,8,1.5,6,80,0,20,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2014,"David Fales","QB",23,6,183,"San Jose St.","MWC",25,2,74,212,4.99,0,103,4.5,7.55,28,938,639,8382,66,22,161.7,90,-132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Robert Herron","WR",22,6,185,"Wyoming","MWC",42,4,69,193,4.48,18,125,4.27,6.84,35.5,0,0,0,0,0,0,54,310,0,152,2025,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0
2014,"Lache Seastrunk","RB",23,6,186,"Baylor","Big 12",24,2,69,201,4.51,15,134,0,0,41.5,0,0,0,0,0,0,289,2189,18,9,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0
2014,"Bennett Jackson","DB",23,6,187,"Notre Dame","Ind",52,4,72,195,4.51,13,128,4,6.75,38,0,0,0,0,0,0,0,0,0,0,0,0,107,51,158,6.5,1,6,91,1,3,0,0,0,1,0,0,0,32,677,0,0,0,0,0,0,0
2014,"E.J. Gaines","DB",22,6,188,"Missouri","SEC",50,4,70,190,4.44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,61,244,14,0,8,71,0,20,1,13,1,1,0,0,0,11,154,1,0,0,0,0,0,0
2014,"Pat O'Donnell","P",23,6,191,"Miami (FL)","Big East",40,4,76,220,4.64,23,120,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,42.4
2014,"Jordan Zumwalt","LB",22,6,192,"UCLA","Pac-12",47,4,76,235,4.76,0,116,4.25,6.99,33,0,0,0,0,0,0,0,0,0,0,0,0,141,75,216,20,5,3,56,0,1,0,0,0,1,1,9,0,3,23,0,0,0,0,0,0,0
2014,"Zach Fulton","G",23,6,193,"Tennessee","0",41,4,77,316,5.16,25,98,5.16,7.87,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Keith Wenning","QB",23,6,194,"Ball St.","MAC",49,4,75,218,5,0,100,4.25,7.07,28,1642,1035,11402,92,42,134.7,190,328,13,2,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Demetri Goodson","DB",25,6,197,"Baylor","Big 12",19,3,71,194,4.52,11,123,4.34,6.8,37,0,0,0,0,0,0,0,0,0,0,0,0,38,5,43,2,0,4,77,0,13,0,0,0,0,0,0,0,5,149,0,0,0,0,0,0,0
2014,"Garrett Scott","OL",22,6,199,"Marshall","CUSA",0,0,77,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Marion Grice","RB",23,6,201,"Arizona St.","Pac-12",24,2,72,208,4.67,0,0,0,0,0,0,0,0,0,0,0,294,1675,25,91,863,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,507,0,0,0,0,0,0,0
2014,"Andrew Jackson","LB",22,6,203,"West. Kentucky","Sun Belt",20,2,73,254,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,143,295,37.5,6.5,1,18,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tyler Gaffney","RB",23,6,204,"Stanford","Pac-12",49,4,71,220,4.49,0,116,4.18,6.78,36.5,0,0,0,0,0,0,486,2500,33,32,264,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,0,0
2014,"Luke Bowanko","C",23,6,205,"Virginia","0",41,4,77,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Matt Paradis","OL",24,6,207,"Boise St.","0",0,0,75,306,5.34,23,103,4.46,7.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Quincy Enunwa","WR",22,6,209,"Nebraska","Big Ten",49,4,74,225,4.41,19,0,0,0,0,0,0,0,0,0,0,3,-1,0,115,1526,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0
2014,"IK Enemkpali","DT",23,6,210,"Louisiana Tech","CUSA",36,3,73,261,4.86,28,112,4.65,7.67,34,0,0,0,0,0,0,0,0,0,0,0,0,71,77,148,32,17.5,2,22,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Jay Prosch","FB",22,6,211,"Auburn","SEC",42,4,73,254,0,0,0,0,0,0,0,0,0,0,0,0,12,38,2,10,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0
2014,"Marquis Flowers","LB",22,6,212,"Arizona","Pac-12",50,4,75,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,103,273,27.5,7.5,5,32,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Tajh Boyd","QB",24,6,213,"Clemson","ACC",47,4,73,222,4.84,0,106,4.23,7.33,30.5,1402,901,11904,107,39,155.2,505,1165,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Garrett Gilbert","QB",23,6,214,"SMU","American",47,5,75,223,0,0,0,0,0,0,1010,603,6460,36,22,120.8,177,613,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Daniel McCullers","DT",22,6,215,"Tennessee","SEC",12,1,79,352,5.18,27,97,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,41,31,72,10,1.5,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Andre Hal","DB",22,7,216,"Vanderbilt","SEC",50,4,70,188,4.5,15,119,4.27,7.14,35.5,0,0,0,0,0,0,0,0,0,0,0,0,96,37,133,11.5,0,6,129,0,17,1,0,0,0,0,0,0,58,1342,1,0,0,0,0,0,0
2014,"Ted Bolser","TE",23,7,217,"Indiana","Big Ten",47,4,78,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1337,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Michael Campanaro","WR",23,7,218,"Wake Forest","ACC",42,4,69,192,4.46,20,122,4.01,6.77,39,0,0,0,0,0,0,51,238,2,229,2506,14,0,0,0,0,0,0,0,0,0,0,0,0,0,26,156,1,35,828,0,0,0,0,0,0,0
2014,"T.J. Carrie","DB",24,7,219,"Ohio","MAC",50,4,72,206,4.49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,57,165,9,3,9,190,2,26,0,0,0,2,1,28,0,56,659,1,0,0,0,0,0,0
2014,"Shamar Stephen","DT",23,7,220,"Connecticut","American",36,3,77,309,5.25,25,103,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,55,75,130,17,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Storm Johnson","RB",22,7,222,"Central Florida","American",36,3,72,209,4.6,16,118,0,0,35.5,0,0,0,0,0,0,326,1646,18,40,280,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Beau Allen","DT",22,7,224,"Wisconsin","Big Ten",50,4,75,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,49,94,15,8,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
2014,"Jabari Price","DB",22,7,225,"North Carolina","ACC",45,4,71,200,4.45,16,0,4.3,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,138,54,192,9.5,1,2,29,0,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Zach Hocker","K",23,7,228,"Arkansas","SEC",50,4,72,189,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,98.8,79,77.2,0,0
2014,"Nate Freese","K",24,7,229,"Boston Col.","ACC",50,4,71,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,97.4,81,86.4,23,43
2014,"Rob Blanchflower","TE",24,7,230,"Massachusetts","MAC",15,2,76,256,4.82,0,0,0,0,0,0,0,0,0,0,0,1,3,0,70,777,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Ben Gardner","DE",24,7,231,"Stanford","Pac-12",32,3,76,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,47,107,35.5,17.5,0,0,0,8,1,0,0,3,0,0,0,1,24,0,0,0,0,0,0,0
2014,"Trevor Reilly","LB",26,7,233,"Utah","Pac-12",48,4,77,245,4.67,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,104,235,37.5,20.5,2,16,0,5,5,0,0,5,0,0,0,1,11,0,0,0,0,0,0,0
2014,"Seantrel Henderson","OL",22,7,237,"Miami (FL)","0",0,0,79,331,5.04,0,95,4.77,8.15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
