"Year","Name","Position","Age","Round","Pick","College","Conference","Games","Seasons","Height","Weight","X40.Yard","Bench","Broad.Jump","Shuttle","X3.Cone","Vertical","Pass.Att","Pass.Completions","Pass.Yds","Pass.TD","Pass.Int","Passer.Rating","Rush.Att","Rush.Yds","Rush.TD","Rec","Rec.Yds","Rec.TD","Solo.Tackles","Ast.Tackles","Total.Tackles","Tackles.for.Loss","Sacks","Int","Int.Return.Yards","Int.TD","Pass.Deflection","Fumble.Recovery","Fumble.Return.Yards","Fumble.TD","Forced.Fumbles","PRs","PR.Yds","PR.TD","KRs","KR.Yds","KR.TD","XPA","XP.","FGA","FG.","Punts","Punt.Avg"
2016,"Jeff Driskel","QB",23,6,207,"Louisiana Tech","CUSA",42,5,76,234,4.56,0,122,4.25,7.19,32,448,279,4026,27,8,154.1,92,323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Maurice Canady","CB",22,6,209,"Virginia","ACC",43,4,73,193,4.49,16,124,4.09,7.03,38,0,0,0,0,0,0,0,0,0,0,0,0,101,45,146,6.5,2,5,108,1,26,0,0,0,2,0,0,0,5,126,1,0,0,0,0,0,0
2016,"Jimmy Landes","LS",24,6,210,"Baylor","Big 12",41,4,73,240,4.95,0,110,4.38,7.05,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Kelvin Taylor","RB",23,6,211,"Florida","SEC",35,3,70,207,4.6,15,113,0,0,32,0,0,0,0,0,0,486,2108,23,24,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Kavon Frazier","SS",22,6,212,"Central Michigan","MAC",49,4,72,217,4.53,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,89,233,4.5,0,5,79,1,13,3,0,0,3,0,0,0,1,3,0,0,0,0,0,0,0
2016,"Aaron Burbridge","WR",22,6,213,"Michigan St.","Big Ten",46,4,72,206,4.56,20,115,4.31,7.22,30.5,0,0,0,0,0,0,22,149,0,165,2174,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Elandon Roberts","ILB",22,6,214,"Houston","American",25,3,71,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,66,175,23.5,7,1,7,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Joey Hunt","C",22,6,215,"TCU","Big 12",41,4,74,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Kevon Seymour","CB",22,6,218,"USC","Pac-12",35,3,71,186,4.39,12,124,4.18,0,35,0,0,0,0,0,0,0,0,0,0,0,0,102,25,127,5,1,3,67,0,18,1,0,0,0,0,0,0,7,92,0,0,0,0,0,0,0
2016,"Travis Feeney","OLB",23,6,220,"Washington","Pac-12",51,4,76,230,4.5,0,130,4.42,7.2,40,0,0,0,0,0,0,0,0,0,0,0,0,168,80,248,33.5,15.5,4,148,1,11,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Ted Karras","G",23,6,221,"Illinois","Big Ten",41,4,76,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Aaron Wallace","OLB",23,7,222,"UCLA","Pac-12",27,3,75,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,43,92,13,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Brandon Doughty","QB",24,7,223,"West. Kentucky","CUSA",43,5,75,213,5.22,0,103,4.52,7.49,27,1491,1023,12855,111,34,161,102,-285,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Donavon Clark","G",23,7,224,"Michigan St.","0",41,4,76,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Devin Lucien","WR",23,7,225,"Arizona St.","Pac-12",42,4,74,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1074,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,0,0,0,0
2016,"Stephen Weatherly","OLB",22,7,227,"Vanderbilt","SEC",30,3,76,267,4.61,23,117,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,66,50,116,26,11.5,0,0,0,4,3,0,0,3,0,0,0,1,26,1,0,0,0,0,0,0
2016,"Riley Dixon","P",23,7,228,"Syracuse","ACC",39,4,76,221,5.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,42.6
2016,"Demarcus Ayers","WR",22,7,229,"Houston","American",40,3,69,182,4.72,0,123,0,0,33,0,0,0,0,0,0,28,152,1,141,1686,9,0,0,0,0,0,0,0,0,0,0,0,0,0,33,317,1,71,1613,1,0,0,0,0,0,0
2016,"Daniel Braverman","WR",23,7,230,"West. Michigan","MAC",37,3,70,178,0,0,0,0,0,0,0,0,0,0,0,0,12,76,2,212,2499,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15,312,0,25,114,0,0,0,0,0,0,0
2016,"Thomas Duarte","TE",21,7,231,"UCLA","Pac-12",33,3,74,231,4.72,12,118,4.24,6.97,33.5,0,0,0,0,0,0,0,0,0,97,1626,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Steven Daniels","ILB",23,7,232,"Boston Col.","ACC",38,3,71,243,4.86,16,112,4.54,7.33,32,0,0,0,0,0,0,0,0,0,0,0,0,164,102,266,29,10.5,3,49,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Jalen Mills","FS",22,7,233,"LSU","SEC",45,4,72,191,4.61,16,123,4,6.86,37,0,0,0,0,0,0,0,0,0,0,0,0,134,82,216,8,4,6,12,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Vadal Alexander","G",22,7,234,"LSU","0",41,4,77,326,5.57,25,95,4.9,8.04,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Dwayne Washington","RB",22,7,236,"Washington","Pac-12",31,3,73,221,0,0,0,0,0,0,0,0,0,0,0,0,226,1311,17,41,411,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0
2016,"Daniel Lasco","RB",23,7,237,"California","Pac-12",41,4,72,209,4.46,23,135,4.26,7.22,41.5,0,0,0,0,0,0,348,1872,18,48,458,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,0,0,0,0,0,0,0
2016,"Devin Fuller","WR",22,7,238,"UCLA","Pac-12",44,4,72,194,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,146,1322,10,0,0,0,0,0,0,0,0,0,0,0,0,0,14,147,0,36,822,0,0,0,0,0,0,0
2016,"Alex McCalister","DE",22,7,240,"Florida","SEC",22,3,78,239,4.8,0,128,4,7.01,34.5,0,0,0,0,0,0,0,0,0,0,0,0,30,19,49,17.5,12.5,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
2016,"Charone Peake","WR",23,7,241,"Clemson","ACC",49,5,74,209,4.45,12,122,4.46,6.96,35.5,0,0,0,0,0,0,2,-9,0,99,1172,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0
2016,"Keith Marshall","RB",22,7,242,"Georgia","SEC",33,4,71,219,4.31,25,0,0,0,30.5,0,0,0,0,0,0,253,1379,12,24,225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0
2016,"Kenny Lawler","WR",22,7,243,"California","Pac-12",34,3,74,203,4.64,0,111,4.2,7.13,31,0,0,0,0,0,0,2,15,0,143,1706,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Jayron Kearse","S",22,7,244,"Clemson","ACC",39,3,76,216,4.62,16,124,0,7.06,31.5,0,0,0,0,0,0,0,0,0,0,0,0,116,48,164,11.5,3,7,83,0,11,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Clayton Fejedelem","S",23,7,245,"Illinois","Big Ten",24,2,72,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,88,189,5.5,0,2,18,0,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Tyler Matakevich","OLB",23,7,246,"Temple","American",38,3,72,238,4.81,22,112,4.5,7.19,31,0,0,0,0,0,0,0,0,0,0,0,0,338,155,493,40.5,7,7,94,0,11,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Zac Brooks","RB",23,7,247,"Clemson","ACC",31,3,73,200,0,0,0,0,0,0,0,0,0,0,0,0,116,607,5,17,197,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Austin Blythe","C",24,7,248,"Iowa","Big Ten",41,4,74,298,5.36,29,99,4.53,7.52,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Prince Charles Iworah","CB",23,7,249,"West. Kentucky","CUSA",31,3,69,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,25,90,3.5,0,5,20,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Scooby Wright","ILB",22,7,250,"Arizona","Pac-12",30,3,72,239,4.9,22,113,4.47,0,31,0,0,0,0,0,0,0,0,0,0,0,0,159,111,270,43.5,17,1,13,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Joe Walker","ILB",23,7,251,"Oregon","Pac-12",38,3,74,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,85,205,16,5,1,0,0,1,2,152,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,"Kalan Reed","CB",22,7,253,"Southern Miss","CUSA",46,4,71,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,40,152,8.5,0,8,135,3,30,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
